Time,ts-auth-service-5cd94cf4c9-pr4sc,ts-consign-service-69fdbff744-t4nnm,ts-execute-service-667756b4bf-vrl4r,ts-travel-plan-service-57865655f6-vklhv,ts-basic-service-c57455994-5rf52,ts-food-delivery-service-85c449576c-7jtrf,ts-train-service-c7fc88877-mm8n9,ts-config-service-55f74d8b79-mt2ln,tsdb-mysql-2,ts-assurance-service-569ffd759f-nzddv,tsdb-mysql-2.1,prometheus-operator-fb994f4c4-9qdfg,tsdb-mysql-0,ts-admin-route-service-5d486755c-mxt4j,tsdb-mysql-1,ts-order-other-service-6666b4d4d-x6l64,ts-ui-dashboard-7b5d44c888-gqlfj,ts-delivery-service-857d89f589-nrpbf,nacosdb-mysql-0,ts-avatar-service-ff8977c96-z6h7t,ts-travel-service-699599cdf5-mffdb,ts-seat-service-54f7bb8465-rzgwd,nacosdb-mysql-2,prometheus-main-0,ts-admin-travel-service-7d4d447494-lz7vv,ts-wait-order-service-6f7f78bb5d-8f78g,ts-verification-code-service-58d4c7b777-p96jk,tsdb-mysql-0.1,ts-rebook-service-79586f4dbc-lh6w9,grafana-745d5965f5-vwfq9,ts-consign-price-service-764c676495-rblv4,ts-consign-price-service-764c676495-rblv4.1,ts-consign-price-service-764c676495-rblv4.2,ts-consign-price-service-764c676495-rblv4.3,ts-consign-price-service-764c676495-rblv4.4,ts-preserve-service-56dfc8d6d-vnlpb,ts-route-plan-service-6594877d59-qrh8f,nacosdb-mysql-1,ts-user-service-77988d68d8-kp6gg,cadvisor-zrs5l,ts-route-service-6f5855dc47-7ht8z,ts-station-service-798774f5d-dpsf5,nacosdb-mysql-1.1,ts-gateway-service-8585c745cd-mn5vn,ts-food-service-85b5445f7-69dvs,ts-notification-service-66777dd945-g9l6f,ts-preserve-other-service-5b9bbf9cf-hjzpg,ts-order-service-69885cc6c8-4mcjr,ts-admin-basic-info-service-d8d4b4ff9-s7zth,ts-voucher-service-7545b4fb7c-v46q2,ts-cancel-service-55b6778574-7zfnb,kube-state-metrics-57969c69d7-rx485,nacosdb-mysql-2.1,ts-admin-user-service-c544d7b74-xj8pn,ts-price-service-55c8646c4c-hjw4b,ts-ticket-office-service-9979b76f9-ztj64,ts-news-service-7665fdf4c-hlrml,prometheus-main-0.1,ts-admin-order-service-787856598f-fl56n,tsdb-mysql-1.1,nacosdb-mysql-0.1,ts-train-food-service-f544897f-jd76n,ts-inside-payment-service-7f87878d9f-mqp8l,ts-travel2-service-5db558f8d9-4tk7g,ts-payment-service-7fc4c49d89-7zrgj,ts-contacts-service-69864b9cd7-j7kng,ts-security-service-7fd5f9ff9c-k4nxj,ts-consign-price-service-764c676495-rblv4.5,ts-consign-price-service-764c676495-rblv4.6
2024-01-03 15:51:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0,,2.7,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.011699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:51:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,,2.6,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:51:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.0335,0.0,0.0,,2.2,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-05,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,,1.8,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:05,0.0005695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,,1.5,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:10,0.0005756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.030699999999999998,0.0,0.0,,1.3,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:15,0.000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-05,0.0,0.0,0.0,0.0,0.032,0.0,0.0,,1.1,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:20,0.0005702999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,,0.7761,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.038700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.019899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:25,0.0005772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,0.0,0.0,0.0,0.0,0.023600000000000003,0.0,0.0,,0.42519999999999997,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282,0.0,0.0,0.0,0.0,0.0,0.0,0.013800000000000002,0.019399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:30,0.0005726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.019600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:35,0.000569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-05,0.0,0.0,0.0,0.0,0.0255,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:40,0.0005831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-05,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.013900000000000001,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:45,0.0005721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.023100000000000002,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.046200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.021,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:50,0.0005755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023600000000000003,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.023600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:52:55,0.0005877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.046299999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.013900000000000001,0.025,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.029,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.00010729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.041299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040600000000000004,0.0001059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045399999999999996,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.046200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0346,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.00010609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045200000000000004,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0272,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:20,0.0,0.0,0.0,0.0,0.000538,0.0,0.0,0.0,0.0,0.0,0.033600000000000005,0.0001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609999999999999,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.037200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0299,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:25,0.0,0.0,0.0,0.0,0.0005445,0.0,0.0,0.0,0.0,0.0,0.0439,0.00010520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.033299999999999996,0.0,2.9199999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0294,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:30,0.0,0.0,0.0,0.0,0.000526,0.0,0.0,0.0,0.0,0.0,0.041100000000000005,0.0001054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.033299999999999996,0.0,2.9100000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0429,0.032600000000000004,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:35,0.0,0.0,0.0,0.0,0.0005295,0.0,0.0,0.0,0.0,0.0,0.0471,0.0001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0342,0.0,2.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.039200000000000006,0.0265,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:40,0.0,0.0017,0.0,0.0,0.0005348999999999999,0.0,0.0,0.0,0.0,0.0,0.0376,0.0001062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07490000000000001,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0245,0.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.046799999999999994,0.039299999999999995,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:45,0.0,0.0018,0.0,0.0,0.0005372,0.0,0.0,0.0,0.0,0.0,0.038700000000000005,0.0001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.019100000000000002,0.0,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0366,0.0,0.0012,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:50,0.0,0.0018,0.0,0.0,0.0005362,0.0,0.0,0.0,0.0,0.0,0.0386,0.0001072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0202,0.0,2.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0431,0.0345,0.0,0.0012,0.0,0.0,0.0,0.0,,
2024-01-03 15:53:55,0.0,0.0018,0.0,0.0,0.0005372,0.0,0.0,0.0,0.0,0.0,0.0412,0.000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061799999999999994,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0184,0.0,2.8800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0419,0.0235,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:00,0.0,0.0017,0.0,0.0,0.0005375,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0251,0.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0429,0.0242,0.0,0.0011,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:05,0.0,0.0018,0.0,0.0,0.0005252999999999999,0.0,0.0,0.0,0.0,0.0,0.039700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.019600000000000003,0.0011,2.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.032100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:10,0.0,0.0018,0.0,0.0,0.0005426000000000001,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0245,0.0011,2.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,0.0,0.0,0.0,0.0,0.0,0.054299999999999994,0.046,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:15,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040100000000000004,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0268,0.0011,2.9199999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0338,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:20,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0375,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.047799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:25,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0367,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.028300000000000002,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:30,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0391,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.037200000000000004,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.027800000000000002,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0347,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.044700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0364,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.061799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0,0.0008857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.027899999999999998,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0353,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033100000000000004,0.0,0.0009196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0354,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.077,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:54:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0009262000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.030100000000000002,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.028300000000000002,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.045899999999999996,0.0755,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.019600000000000003,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.065,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:55:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.0,0.0009023999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.039299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:55:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0009089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:55:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0009052999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0342,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.027399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-03 15:55:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0009103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.054799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,,
